Series_reference,Period,Data_value,Suppressed,STATUS,UNITS,Magnitude,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RTTQ.SFU9CT,2015.09,44.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2015.12,45.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2016.03,47,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2016.06,48.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2016.09,50.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2016.12,53.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2017.03,56.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2017.06,55.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2017.09,53.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2017.12,53.2,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2018.03,53.4,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2018.06,53.2,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2018.09,53.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2018.12,54.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2019.03,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2019.06,54.7,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2019.09,54.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2019.12,55.3,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2020.03,55.1,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2020.06,54,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2020.09,52.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2020.12,52.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2021.03,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2021.06,52.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2021.09,52.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2021.12,52.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2022.03,52.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2022.06,52.7,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2022.09,53,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2022.12,53.5,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2023.03,53.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2023.06,53.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2023.09,53.9,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2023.12,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2024.03,55,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2024.06,54.6,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2024.09,54.8,,R,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFU9CT,2024.12,55.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Accommodation,Total stocks,Current,Trend,
RTTQ.SFV1CA,1995.09,856,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1995.12,924.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1996.03,912.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1996.06,891.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1996.09,911.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1996.12,962.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1997.03,893.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1997.06,900.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1997.09,895.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1997.12,963.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1998.03,902.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1998.06,878.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1998.09,877,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1998.12,970,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1999.03,955.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1999.06,965,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1999.09,983.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,1999.12,1048.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2000.03,1013.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2000.06,994.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2000.09,997.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2000.12,1098.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2001.03,1067.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2001.06,1050.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2001.09,1065.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2001.12,1165.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2002.03,1129.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2002.06,1120.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2002.09,1166.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2002.12,1251.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2003.03,1226.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2003.06,1183,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2003.09,1212.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2003.12,1294.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2004.03,1279.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2004.06,1245.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2004.09,1293.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2004.12,1439.2,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2005.03,1376.8,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2005.06,1354.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2005.09,1401.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2005.12,1544.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2006.03,1511.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2006.06,1434.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2006.09,1522,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2006.12,1619.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2007.03,1637.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2007.06,1537.7,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2007.09,1590.3,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2007.12,1695.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2008.03,1687,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2008.06,1605.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2008.09,1657.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2008.12,1757.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2009.03,1690.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2009.06,1639.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2009.09,1666.4,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2009.12,1847.6,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2010.03,1755.9,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2010.06,1640.1,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
RTTQ.SFV1CA,2010.09,1689.5,,F,Dollars,6,Retail Trade (ANZSIC06) - RTT,"Sales and stocks by industry, in current and constant prices (SAFC)",Food and beverage services,Sales (operating income),Current,Actual,
